dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,n_train_epochs,training_time_seconds
BasicMotions,1d_conv_component_wise_sinusoidal,4,0.5946,0.875,0.5079,1.0,0.5247,0.95,0.7334,6,4,100,32,40,8,100,70.5
BasicMotions,linear_circular_conv_sinusoidal,4,0.6417,0.75,0.6226,1.0,0.5687,0.925,0.729,6,4,100,32,40,8,56,61.32
BasicMotions,1d_conv_circular_conv_sinusoidal,4,0.6028,0.7188,0.5407,1.0,0.5379,0.95,0.7335,6,4,100,32,40,8,43,56.89
BasicMotions,linear_additive_sinusoidal,5,,,,,1.3808,0.275,0.7259,6,4,100,32,40,8,1,42.52
BasicMotions,1d_conv_additive_sinusoidal,5,,,,,1.3875,0.35,0.7305,6,4,100,32,40,8,1,43.45
BasicMotions,linear_component_wise_sinusoidal,5,0.5825,0.8125,0.6223,1.0,0.5211,0.95,0.729,6,4,100,32,40,8,100,71.39
BasicMotions,1d_conv_component_wise_sinusoidal,5,0.6342,0.7812,0.5885,1.0,0.527,0.95,0.7335,6,4,100,32,40,8,100,73.05
BasicMotions,linear_circular_conv_sinusoidal,5,0.1396,1.0,0.2245,1.0,0.1396,1.0,0.7273,6,4,100,32,40,8,100,71.71
BasicMotions,1d_conv_circular_conv_sinusoidal,5,0.6184,0.9062,0.5819,1.0,0.5432,0.975,0.7335,6,4,100,32,40,8,100,70.98
BasicMotions,linear_additive_sinusoidal,6,,,,,1.4593,0.25,0.7259,6,4,100,32,40,8,1,42.06
BasicMotions,1d_conv_additive_sinusoidal,6,,,,,1.4596,0.45,0.7305,6,4,100,32,40,8,1,42.71
BasicMotions,linear_component_wise_sinusoidal,6,0.5481,0.875,0.5765,1.0,0.4989,0.95,0.729,6,4,100,32,40,8,100,73.18
BasicMotions,1d_conv_component_wise_sinusoidal,6,0.4988,0.75,0.4435,1.0,0.4098,0.95,0.7335,6,4,100,32,40,8,50,57.88
BasicMotions,linear_circular_conv_sinusoidal,6,0.7094,0.7812,0.6609,1.0,0.5881,0.95,0.729,6,4,100,32,40,8,100,70.44
BasicMotions,1d_conv_circular_conv_sinusoidal,6,0.3365,0.9688,0.3314,1.0,0.3054,0.95,0.7335,6,4,100,32,40,8,100,71.57
BasicMotions,linear_additive_sinusoidal,7,,,,,1.443,0.125,0.7259,6,4,100,32,40,8,1,43.14
BasicMotions,1d_conv_additive_sinusoidal,7,,,,,1.4623,0.25,0.7305,6,4,100,32,40,8,1,42.89
BasicMotions,linear_component_wise_sinusoidal,7,0.4663,1.0,0.4372,1.0,0.3759,0.975,0.729,6,4,100,32,40,8,100,71.32
BasicMotions,1d_conv_component_wise_sinusoidal,7,0.6731,0.6875,0.6242,1.0,0.5414,0.975,0.7335,6,4,100,32,40,8,100,71.68
BasicMotions,linear_circular_conv_sinusoidal,7,0.6065,0.8125,0.6302,1.0,0.5704,0.95,0.729,6,4,100,32,40,8,100,70.78
BasicMotions,1d_conv_circular_conv_sinusoidal,7,0.6325,0.875,0.5889,1.0,0.5182,0.95,0.7335,6,4,100,32,40,8,100,70.77
BasicMotions,linear_additive_sinusoidal,8,,,,,1.3836,0.225,0.7259,6,4,100,32,40,8,1,42.58
BasicMotions,1d_conv_additive_sinusoidal,8,,,,,1.5643,0.025,0.7305,6,4,100,32,40,8,1,42.97
BasicMotions,linear_component_wise_sinusoidal,8,0.5766,0.8125,0.5781,1.0,0.5081,0.975,0.729,6,4,100,32,40,8,100,70.49
BasicMotions,1d_conv_component_wise_sinusoidal,8,0.4847,0.9375,0.4208,1.0,0.4259,0.975,0.7335,6,4,100,32,40,8,100,71.8
BasicMotions,linear_circular_conv_sinusoidal,8,0.0826,1.0,0.1969,1.0,0.1456,0.95,0.7273,6,4,100,32,40,8,100,73.29
BasicMotions,1d_conv_circular_conv_sinusoidal,8,0.7428,0.7812,0.7961,1.0,0.6166,0.925,0.7335,6,4,100,32,40,8,100,72.59
BasicMotions,linear_additive_sinusoidal,9,0.6026,0.7188,0.4792,1.0,0.4871,0.975,0.7278,6,4,100,32,40,8,21,48.98
BasicMotions,1d_conv_additive_sinusoidal,9,,,,,1.6099,0.025,0.7305,6,4,100,32,40,8,1,42.74
BasicMotions,linear_component_wise_sinusoidal,9,0.4644,0.9062,0.3954,1.0,0.4118,0.975,0.729,6,4,100,32,40,8,100,74.41
BasicMotions,1d_conv_component_wise_sinusoidal,9,0.5358,0.8438,0.4467,1.0,0.4152,1.0,0.7335,6,4,100,32,40,8,100,71.28
BasicMotions,linear_circular_conv_sinusoidal,9,,,,,1.3452,0.075,0.7271,6,4,100,32,40,8,1,43.65
BasicMotions,1d_conv_circular_conv_sinusoidal,9,0.6336,0.8438,0.6201,1.0,0.5642,0.925,0.7335,6,4,100,32,40,8,50,58.68
BasicMotions,linear_additive_sinusoidal,10,,,,,1.3341,0.525,0.7259,6,4,100,32,40,8,1,42.69
BasicMotions,1d_conv_additive_sinusoidal,10,,,,,1.5621,0.075,0.7305,6,4,100,32,40,8,1,43.04
BasicMotions,linear_component_wise_sinusoidal,10,0.7101,0.5938,0.6461,1.0,0.5982,0.95,0.729,6,4,100,32,40,8,100,73.2
BasicMotions,1d_conv_component_wise_sinusoidal,10,0.7543,0.5625,0.7467,1.0,0.5932,1.0,0.7335,6,4,100,32,40,8,100,71.59
BasicMotions,linear_circular_conv_sinusoidal,10,0.6793,0.8125,0.6656,1.0,0.5745,0.975,0.729,6,4,100,32,40,8,100,71.29
BasicMotions,1d_conv_circular_conv_sinusoidal,10,0.6413,0.8125,0.5838,1.0,0.5443,0.975,0.7334,6,4,100,32,40,8,37,54.68
DuckDuckGeese,linear_additive_sinusoidal,1,,,,,1.712,0.16,2.4775,1345,5,270,40,50,10,1,65.56
DuckDuckGeese,1d_conv_additive_sinusoidal,1,,0.925,2.0116,0.6,,0.56,3.1362,1345,5,270,40,50,10,21,82.06
DuckDuckGeese,linear_component_wise_sinusoidal,1,0.6508,0.75,2.6244,0.3,1.6664,0.48,2.4807,1345,5,270,40,50,10,12,79.19
DuckDuckGeese,1d_conv_component_wise_sinusoidal,1,0.9144,0.675,2.281,0.4,1.6569,0.42,3.139,1345,5,270,40,50,10,12,81.79
DuckDuckGeese,linear_circular_conv_sinusoidal,1,0.2505,0.925,2.8984,0.6,2.1238,0.4,2.479,1345,5,270,40,50,10,24,87.44
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,1,0.6172,0.875,2.1163,0.4,1.5861,0.46,3.139,1345,5,270,40,50,10,25,88.38
DuckDuckGeese,linear_additive_sinusoidal,2,,,,,1.6078,0.28,2.4775,1345,5,270,40,50,10,1,65.05
DuckDuckGeese,1d_conv_additive_sinusoidal,2,,,,,1.6283,0.24,3.1359,1345,5,270,40,50,10,1,63.94
DuckDuckGeese,linear_component_wise_sinusoidal,2,1.1397,0.55,2.2095,0.4,1.614,0.38,2.4807,1345,5,270,40,50,10,16,80.15
DuckDuckGeese,1d_conv_component_wise_sinusoidal,2,1.901,0.025,2.1064,0.3,1.6417,0.22,3.137,1345,5,270,40,50,10,12,78.37
DuckDuckGeese,linear_circular_conv_sinusoidal,2,1.8762,0.15,2.0162,0.4,1.6762,0.24,2.4807,1345,5,270,40,50,10,27,89.76
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,2,1.734,0.225,2.1763,0.4,2.1138,0.14,3.139,1345,5,270,40,50,10,12,78.9
DuckDuckGeese,linear_additive_sinusoidal,3,0.1842,0.975,2.0437,0.7,1.4997,0.52,2.4795,1345,5,270,40,50,10,22,83.74
DuckDuckGeese,1d_conv_additive_sinusoidal,3,,0.825,2.0143,0.4,,0.46,3.1362,1345,5,270,40,50,10,21,80.79
DuckDuckGeese,linear_component_wise_sinusoidal,3,1.7148,0.275,1.7026,0.4,1.4278,0.36,2.4807,1345,5,270,40,50,10,13,77.43
DuckDuckGeese,1d_conv_component_wise_sinusoidal,3,,,,,1.7392,0.2,3.137,1345,5,270,40,50,10,1,68.41
DuckDuckGeese,linear_circular_conv_sinusoidal,3,0.5952,0.875,1.6904,0.5,1.6535,0.36,2.479,1345,5,270,40,50,10,24,88.51
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,3,1.7471,0.175,2.012,0.4,1.9834,0.22,3.139,1345,5,270,40,50,10,12,78.05
DuckDuckGeese,linear_additive_sinusoidal,4,,,,,1.6211,0.16,2.4775,1345,5,270,40,50,10,1,66.81
DuckDuckGeese,1d_conv_additive_sinusoidal,4,,0.675,1.6146,0.4,,0.44,3.1379,1345,5,270,40,50,10,27,86.56
DuckDuckGeese,linear_component_wise_sinusoidal,4,1.8392,0.125,1.806,0.5,1.7141,0.18,2.4807,1345,5,270,40,50,10,12,79.48
DuckDuckGeese,1d_conv_component_wise_sinusoidal,4,0.7365,0.75,1.5679,0.5,1.4841,0.46,3.139,1345,5,270,40,50,10,21,86.08
DuckDuckGeese,linear_circular_conv_sinusoidal,4,0.236,0.975,2.4265,0.6,1.8344,0.48,2.479,1345,5,270,40,50,10,21,85.27
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,4,0.9802,0.675,1.9888,0.3,1.6497,0.18,3.137,1345,5,270,40,50,10,23,84.39
DuckDuckGeese,linear_additive_sinusoidal,5,,,,,1.7095,0.2,2.4775,1345,5,270,40,50,10,1,68.17
DuckDuckGeese,1d_conv_additive_sinusoidal,5,,,,,1.6716,0.2,3.1359,1345,5,270,40,50,10,1,65.83
DuckDuckGeese,linear_component_wise_sinusoidal,5,1.3123,0.425,2.1469,0.3,1.6993,0.3,2.4807,1345,5,270,40,50,10,15,80.11
DuckDuckGeese,1d_conv_component_wise_sinusoidal,5,0.7379,0.675,1.9052,0.5,1.6123,0.46,3.139,1345,5,270,40,50,10,14,79.37
DuckDuckGeese,linear_circular_conv_sinusoidal,5,1.3914,0.525,1.8408,0.4,1.7525,0.24,2.4807,1345,5,270,40,50,10,14,78.89
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,5,0.6814,0.725,2.0916,0.5,1.8508,0.44,3.1373,1345,5,270,40,50,10,22,85.73
DuckDuckGeese,linear_additive_sinusoidal,6,,,,,1.7798,0.12,2.4775,1345,5,270,40,50,10,1,66.24
DuckDuckGeese,1d_conv_additive_sinusoidal,6,,0.8,1.6774,0.4,,0.36,3.1379,1345,5,270,40,50,10,18,78.11
DuckDuckGeese,linear_component_wise_sinusoidal,6,0.2905,0.925,2.0828,0.5,1.7452,0.46,2.479,1345,5,270,40,50,10,24,87.24
DuckDuckGeese,1d_conv_component_wise_sinusoidal,6,0.3824,0.9,2.4264,0.4,1.6482,0.24,3.137,1345,5,270,40,50,10,13,78.95
DuckDuckGeese,linear_circular_conv_sinusoidal,6,0.5273,0.775,1.8146,0.5,1.8286,0.44,2.479,1345,5,270,40,50,10,20,84.22
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,6,0.9524,0.575,2.0438,0.4,1.5893,0.34,3.139,1345,5,270,40,50,10,17,85.79
DuckDuckGeese,linear_additive_sinusoidal,7,0.2013,0.95,2.588,0.4,1.7984,0.44,2.4778,1345,5,270,40,50,10,12,75.57
DuckDuckGeese,1d_conv_additive_sinusoidal,7,,0.8,1.5431,0.5,,0.4,3.1362,1345,5,270,40,50,10,22,82.08
DuckDuckGeese,linear_component_wise_sinusoidal,7,0.0608,1.0,2.7462,0.5,2.1619,0.42,2.479,1345,5,270,40,50,10,20,84.56
DuckDuckGeese,1d_conv_component_wise_sinusoidal,7,0.4784,0.825,1.4367,0.5,1.6244,0.38,3.1373,1345,5,270,40,50,10,24,84.68
DuckDuckGeese,linear_circular_conv_sinusoidal,7,1.6225,0.325,1.8508,0.4,1.6004,0.32,2.4807,1345,5,270,40,50,10,13,78.28
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,7,1.7153,0.325,2.014,0.2,1.8493,0.3,3.139,1345,5,270,40,50,10,13,77.86
DuckDuckGeese,linear_additive_sinusoidal,8,,,,,1.6012,0.18,2.4775,1345,5,270,40,50,10,1,65.74
DuckDuckGeese,1d_conv_additive_sinusoidal,8,,0.6,1.8291,0.4,,0.38,3.1379,1345,5,270,40,50,10,17,77.93
DuckDuckGeese,linear_component_wise_sinusoidal,8,0.5318,0.85,1.3604,0.5,1.5592,0.4,2.479,1345,5,270,40,50,10,24,87.28
DuckDuckGeese,1d_conv_component_wise_sinusoidal,8,0.8928,0.7,2.097,0.4,1.6915,0.44,3.139,1345,5,270,40,50,10,12,77.34
DuckDuckGeese,linear_circular_conv_sinusoidal,8,0.7707,0.65,2.0034,0.4,1.7061,0.34,2.4807,1345,5,270,40,50,10,18,83.74
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,8,,,,,1.6235,0.26,3.137,1345,5,270,40,50,10,1,66.51
DuckDuckGeese,linear_additive_sinusoidal,9,,,,,1.7533,0.14,2.4775,1345,5,270,40,50,10,1,64.98
DuckDuckGeese,1d_conv_additive_sinusoidal,9,,0.775,1.9349,0.5,,0.42,3.1362,1345,5,270,40,50,10,24,84.05
DuckDuckGeese,linear_component_wise_sinusoidal,9,0.3155,0.9,2.4755,0.5,1.7723,0.48,2.479,1345,5,270,40,50,10,21,85.57
DuckDuckGeese,1d_conv_component_wise_sinusoidal,9,0.3791,0.95,1.9025,0.4,1.6244,0.46,3.1373,1345,5,270,40,50,10,19,84.09
DuckDuckGeese,linear_circular_conv_sinusoidal,9,0.3186,0.9,2.3202,0.6,1.818,0.48,2.479,1345,5,270,40,50,10,22,84.57
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,9,0.5353,0.775,1.6786,0.4,1.5661,0.4,3.1373,1345,5,270,40,50,10,26,88.31
DuckDuckGeese,linear_additive_sinusoidal,10,,,,,1.8018,0.14,2.4775,1345,5,270,40,50,10,1,64.53
DuckDuckGeese,1d_conv_additive_sinusoidal,10,,0.55,1.5738,0.4,,0.36,3.1379,1345,5,270,40,50,10,15,77.22
DuckDuckGeese,linear_component_wise_sinusoidal,10,1.65,0.225,1.9515,0.4,1.7404,0.38,2.4807,1345,5,270,40,50,10,19,82.98
DuckDuckGeese,1d_conv_component_wise_sinusoidal,10,1.3116,0.475,1.7809,0.4,1.6164,0.28,3.139,1345,5,270,40,50,10,13,78.08
DuckDuckGeese,linear_circular_conv_sinusoidal,10,1.5195,0.3,2.6504,0.2,1.6185,0.18,2.4787,1345,5,270,40,50,10,23,87.35
DuckDuckGeese,1d_conv_circular_conv_sinusoidal,10,1.3258,0.45,1.8437,0.5,1.6329,0.18,3.137,1345,5,270,40,50,10,20,84.93
Cricket,linear_additive_sinusoidal,1,0.2917,1.0,0.2444,1.0,0.2869,0.9861,1.0227,6,12,1197,86,72,22,39,112.86
Cricket,1d_conv_additive_sinusoidal,1,0.2671,0.9768,0.2058,1.0,0.2775,0.9584,1.0273,6,12,1197,86,72,22,100,178.5
Cricket,linear_component_wise_sinusoidal,1,0.2051,0.9535,0.2109,1.0,0.4214,0.8611,1.0222,6,12,1197,86,72,22,39,116.1
Cricket,1d_conv_component_wise_sinusoidal,1,0.1067,0.9884,0.1009,1.0,0.2264,0.9584,1.0267,6,12,1197,86,72,22,32,108.67
Cricket,linear_circular_conv_sinusoidal,1,0.3072,0.9768,0.2682,1.0,0.3801,0.9028,1.0222,6,12,1197,86,72,22,39,116.25
Cricket,1d_conv_circular_conv_sinusoidal,1,0.0317,0.9884,0.0758,1.0,0.3529,0.9027,1.0267,6,12,1197,86,72,22,44,122.04
Cricket,linear_additive_sinusoidal,2,,,,,2.5158,0.0833,1.0207,6,12,1197,86,72,22,1,70.96
Cricket,1d_conv_additive_sinusoidal,2,0.4001,0.9768,0.3112,1.0,0.3999,0.9167,1.0273,6,12,1197,86,72,22,100,179.12
Cricket,linear_component_wise_sinusoidal,2,0.1241,1.0,0.094,1.0,0.3138,0.9166,1.0222,6,12,1197,86,72,22,38,114.63
Cricket,1d_conv_component_wise_sinusoidal,2,0.125,1.0,0.1367,1.0,0.2284,0.9584,1.0267,6,12,1197,86,72,22,100,180.41
Cricket,linear_circular_conv_sinusoidal,2,0.5317,0.9651,0.4105,1.0,0.5631,0.8889,1.024,6,12,1197,86,72,22,100,181.72
Cricket,1d_conv_circular_conv_sinusoidal,2,0.0188,1.0,0.0862,1.0,0.2379,0.9028,1.0267,6,12,1197,86,72,22,38,115.71
Cricket,linear_additive_sinusoidal,3,0.4578,0.9535,0.3514,1.0,0.4155,0.9861,1.0227,6,12,1197,86,72,22,100,178.95
Cricket,1d_conv_additive_sinusoidal,3,,,,,2.5181,0.0139,1.0253,6,12,1197,86,72,22,1,71.05
Cricket,linear_component_wise_sinusoidal,3,0.4051,0.9651,0.321,1.0,0.3934,0.9722,1.024,6,12,1197,86,72,22,100,180.84
Cricket,1d_conv_component_wise_sinusoidal,3,0.0215,1.0,0.0826,1.0,0.243,0.9444,1.0267,6,12,1197,86,72,22,98,178.94
Cricket,linear_circular_conv_sinusoidal,3,0.2069,0.9651,0.2056,1.0,0.3304,0.9167,1.0222,6,12,1197,86,72,22,43,120.55
Cricket,1d_conv_circular_conv_sinusoidal,3,0.3402,0.9767,0.2549,1.0,0.3865,0.9028,1.0284,6,12,1197,86,72,22,43,120.22
Cricket,linear_additive_sinusoidal,4,0.5008,0.9884,0.4186,1.0,0.5368,0.8889,1.0227,6,12,1197,86,72,22,41,116.11
Cricket,1d_conv_additive_sinusoidal,4,0.4133,0.9768,0.298,1.0,0.4026,0.9167,1.0273,6,12,1197,86,72,22,34,109.82
Cricket,linear_component_wise_sinusoidal,4,0.0959,0.9884,0.0852,1.0,0.224,0.9306,1.0222,6,12,1197,86,72,22,55,134.19
Cricket,1d_conv_component_wise_sinusoidal,4,0.393,0.9768,0.3982,1.0,0.553,0.8611,1.0284,6,12,1197,86,72,22,37,114.99
Cricket,linear_circular_conv_sinusoidal,4,0.0656,0.9884,0.0886,1.0,0.2026,0.9306,1.0222,6,12,1197,86,72,22,88,169.5
Cricket,1d_conv_circular_conv_sinusoidal,4,0.3434,0.9418,0.3063,1.0,0.4565,0.8889,1.0267,6,12,1197,86,72,22,45,121.87
Cricket,linear_additive_sinusoidal,5,0.6204,0.9767,0.4605,1.0,0.5206,0.9444,1.0227,6,12,1197,86,72,22,93,170.77
Cricket,1d_conv_additive_sinusoidal,5,,,,,2.5743,0.0833,1.0253,6,12,1197,86,72,22,1,71.45
Cricket,linear_component_wise_sinusoidal,5,0.033,1.0,0.0533,1.0,0.4119,0.875,1.0222,6,12,1197,86,72,22,100,180.6
Cricket,1d_conv_component_wise_sinusoidal,5,0.2151,0.9884,0.1795,1.0,0.3982,0.9027,1.0267,6,12,1197,86,72,22,37,114.54
Cricket,linear_circular_conv_sinusoidal,5,0.0362,1.0,0.0863,1.0,0.3083,0.9028,1.0222,6,12,1197,86,72,22,50,128.08
Cricket,1d_conv_circular_conv_sinusoidal,5,0.4918,0.9418,0.4178,1.0,0.5547,0.8889,1.0284,6,12,1197,86,72,22,100,181.44
Cricket,linear_additive_sinusoidal,6,0.3413,0.9768,0.3057,1.0,0.3895,0.9306,1.0227,6,12,1197,86,72,22,32,106.52
Cricket,1d_conv_additive_sinusoidal,6,,,,,2.4799,0.1944,1.0253,6,12,1197,86,72,22,1,71.33
Cricket,linear_component_wise_sinusoidal,6,0.1857,1.0,0.1673,1.0,0.2848,0.9584,1.0222,6,12,1197,86,72,22,100,181.31
Cricket,1d_conv_component_wise_sinusoidal,6,0.0329,1.0,0.0734,1.0,0.2225,0.9444,1.0267,6,12,1197,86,72,22,33,110.38
Cricket,linear_circular_conv_sinusoidal,6,0.0959,0.9651,0.0936,1.0,0.4,0.8472,1.0222,6,12,1197,86,72,22,100,181.28
Cricket,1d_conv_circular_conv_sinusoidal,6,0.0637,0.9884,0.1161,1.0,0.2984,0.9445,1.0267,6,12,1197,86,72,22,100,181.75
Cricket,linear_additive_sinusoidal,7,0.2747,1.0,0.2173,1.0,0.3169,0.9444,1.0227,6,12,1197,86,72,22,37,111.97
Cricket,1d_conv_additive_sinusoidal,7,,,,,2.5039,0.0556,1.0253,6,12,1197,86,72,22,1,71.22
Cricket,linear_component_wise_sinusoidal,7,0.4706,0.9419,0.3591,1.0,0.542,0.8333,1.024,6,12,1197,86,72,22,100,181.5
Cricket,1d_conv_component_wise_sinusoidal,7,0.3521,0.9419,0.2943,1.0,0.4593,0.8889,1.0284,6,12,1197,86,72,22,100,180.87
Cricket,linear_circular_conv_sinusoidal,7,0.0234,1.0,0.0696,1.0,0.1857,0.9722,1.0222,6,12,1197,86,72,22,66,145.3
Cricket,1d_conv_circular_conv_sinusoidal,7,0.3426,0.9768,0.2905,1.0,0.4225,0.875,1.0284,6,12,1197,86,72,22,46,123.65
Cricket,linear_additive_sinusoidal,8,0.5803,0.9651,0.4058,1.0,0.5162,0.9028,1.0227,6,12,1197,86,72,22,100,178.55
Cricket,1d_conv_additive_sinusoidal,8,,,,,2.4888,0.0833,1.0253,6,12,1197,86,72,22,1,71.55
Cricket,linear_component_wise_sinusoidal,8,0.4455,0.9302,0.3308,1.0,0.4569,0.9028,1.024,6,12,1197,86,72,22,89,170.13
Cricket,1d_conv_component_wise_sinusoidal,8,0.0957,1.0,0.1526,1.0,0.2079,0.9583,1.0267,6,12,1197,86,72,22,31,107.89
Cricket,linear_circular_conv_sinusoidal,8,0.3666,0.9302,0.3003,1.0,0.4753,0.8056,1.0222,6,12,1197,86,72,22,100,181.54
Cricket,1d_conv_circular_conv_sinusoidal,8,0.0765,1.0,0.0761,1.0,0.2628,0.9306,1.0267,6,12,1197,86,72,22,28,104.5
Cricket,linear_additive_sinusoidal,9,,,,,2.5786,0.125,1.0207,6,12,1197,86,72,22,1,71.2
Cricket,1d_conv_additive_sinusoidal,9,0.2207,1.0,0.2411,1.0,0.3786,0.9305,1.0273,6,12,1197,86,72,22,100,180.5
Cricket,linear_component_wise_sinusoidal,9,0.0098,1.0,0.0564,1.0,0.2221,0.9306,1.0222,6,12,1197,86,72,22,100,180.16
Cricket,1d_conv_component_wise_sinusoidal,9,0.317,0.9767,0.3608,1.0,0.4366,0.9166,1.0284,6,12,1197,86,72,22,100,181.14
Cricket,linear_circular_conv_sinusoidal,9,0.1733,0.9884,0.1725,1.0,0.3241,0.8611,1.0222,6,12,1197,86,72,22,100,181.2
Cricket,1d_conv_circular_conv_sinusoidal,9,0.1867,0.9884,0.1744,1.0,0.3562,0.8611,1.0267,6,12,1197,86,72,22,51,130.63
Cricket,linear_additive_sinusoidal,10,0.4584,0.9651,0.3665,1.0,0.4839,0.9306,1.0227,6,12,1197,86,72,22,100,178.34
Cricket,1d_conv_additive_sinusoidal,10,,,,,2.5168,0.0972,1.0253,6,12,1197,86,72,22,1,71.68
Cricket,linear_component_wise_sinusoidal,10,0.4808,0.9418,0.3906,1.0,0.5954,0.875,1.024,6,12,1197,86,72,22,100,181.68
Cricket,1d_conv_component_wise_sinusoidal,10,0.2854,0.9768,0.2033,1.0,0.3748,0.9028,1.0267,6,12,1197,86,72,22,100,181.66
Cricket,linear_circular_conv_sinusoidal,10,0.0709,0.9884,0.0745,1.0,0.3405,0.8889,1.0222,6,12,1197,86,72,22,100,180.98
Cricket,1d_conv_circular_conv_sinusoidal,10,0.3617,0.9418,0.2799,1.0,0.3438,0.9305,1.0284,6,12,1197,86,72,22,38,115.61
Handwriting,linear_additive_sinusoidal,1,1.774,0.5084,3.0913,0.2667,3.1915,0.1788,0.743,3,26,152,120,850,30,17,43.42
Handwriting,1d_conv_additive_sinusoidal,1,1.5142,0.6166,3.0954,0.2333,3.182,0.1906,0.7461,3,26,152,120,850,30,17,44.19
Handwriting,linear_component_wise_sinusoidal,1,1.8733,0.4667,3.4156,0.1667,3.4454,0.1471,0.7442,3,26,152,120,850,30,19,47.2
Handwriting,1d_conv_component_wise_sinusoidal,1,,,,,3.2728,0.0694,0.7469,3,26,152,120,850,30,1,37.94
Handwriting,linear_circular_conv_sinusoidal,1,1.8161,0.4167,3.4871,0.1667,3.493,0.1365,0.7442,3,26,152,120,850,30,19,46.27
Handwriting,1d_conv_circular_conv_sinusoidal,1,,,,,3.2937,0.0388,0.7469,3,26,152,120,850,30,1,38.42
Handwriting,linear_additive_sinusoidal,2,1.3633,0.6583,3.2631,0.2333,3.3217,0.1635,0.743,3,26,152,120,850,30,20,44.53
Handwriting,1d_conv_additive_sinusoidal,2,1.6149,0.5667,2.9569,0.3,3.1427,0.1918,0.7461,3,26,152,120,850,30,24,46.58
Handwriting,linear_component_wise_sinusoidal,2,1.8804,0.4667,3.4076,0.1667,3.3019,0.0318,0.7439,3,26,152,120,850,30,17,44.56
Handwriting,1d_conv_component_wise_sinusoidal,2,2.2004,0.35,3.3503,0.1333,3.338,0.1271,0.7472,3,26,152,120,850,30,16,45.0
Handwriting,linear_circular_conv_sinusoidal,2,1.6125,0.5583,3.5631,0.1333,3.4772,0.1482,0.7442,3,26,152,120,850,30,19,44.36
Handwriting,1d_conv_circular_conv_sinusoidal,2,1.7436,0.4667,3.2207,0.1667,3.3326,0.1624,0.7472,3,26,152,120,850,30,22,48.52
Handwriting,linear_additive_sinusoidal,3,,,,,3.3238,0.04,0.7427,3,26,152,120,850,30,1,35.35
Handwriting,1d_conv_additive_sinusoidal,3,,,,,3.3192,0.0294,0.7458,3,26,152,120,850,30,1,35.94
Handwriting,linear_component_wise_sinusoidal,3,2.2688,0.3333,3.1283,0.2,3.3426,0.1177,0.7442,3,26,152,120,850,30,29,53.08
Handwriting,1d_conv_component_wise_sinusoidal,3,2.0459,0.4166,3.3083,0.1333,3.297,0.1353,0.7472,3,26,152,120,850,30,16,45.55
Handwriting,linear_circular_conv_sinusoidal,3,1.8816,0.4667,3.1884,0.1667,3.3464,0.1329,0.7442,3,26,152,120,850,30,20,47.33
Handwriting,1d_conv_circular_conv_sinusoidal,3,2.0562,0.4,3.4152,0.1333,3.4246,0.1282,0.7472,3,26,152,120,850,30,17,45.7
Handwriting,linear_additive_sinusoidal,4,3.3321,0.0333,3.1548,0.2333,3.2668,0.0906,0.7447,3,26,152,120,850,30,22,46.25
Handwriting,1d_conv_additive_sinusoidal,4,,,,,3.3018,0.0223,0.7458,3,26,152,120,850,30,1,35.86
Handwriting,linear_component_wise_sinusoidal,4,3.0477,0.1667,3.2074,0.0667,3.2474,0.0847,0.7459,3,26,152,120,850,30,13,44.9
Handwriting,1d_conv_component_wise_sinusoidal,4,2.2612,0.3333,3.358,0.1333,3.2986,0.1271,0.7472,3,26,152,120,850,30,13,45.09
Handwriting,linear_circular_conv_sinusoidal,4,3.3563,0.025,3.2298,0.1,3.2865,0.0718,0.7459,3,26,152,120,850,30,14,45.22
Handwriting,1d_conv_circular_conv_sinusoidal,4,1.7352,0.5333,3.2734,0.1333,3.4026,0.1471,0.7472,3,26,152,120,850,30,19,47.41
Handwriting,linear_additive_sinusoidal,5,1.1082,0.7,3.1727,0.3333,3.555,0.1741,0.743,3,26,152,120,850,30,26,48.44
Handwriting,1d_conv_additive_sinusoidal,5,1.9279,0.475,2.9057,0.2333,3.1522,0.1753,0.7478,3,26,152,120,850,30,20,45.04
Handwriting,linear_component_wise_sinusoidal,5,,,,,3.2995,0.027,0.7439,3,26,152,120,850,30,1,38.41
Handwriting,1d_conv_component_wise_sinusoidal,5,2.3918,0.3,3.2557,0.1,3.2817,0.0306,0.7469,3,26,152,120,850,30,14,44.06
Handwriting,linear_circular_conv_sinusoidal,5,2.2234,0.35,3.2154,0.1,3.296,0.1341,0.7442,3,26,152,120,850,30,20,48.16
Handwriting,1d_conv_circular_conv_sinusoidal,5,2.1721,0.3833,3.2046,0.1,3.296,0.0459,0.7469,3,26,152,120,850,30,13,43.78
